Date of Download: 2023-06-13_15:16:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search Parameters: Data Level:all  Trait List:  Trial List:11142  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,branching level counting|CO_334:0000079,dry matter content by specific gravity method|CO_334:0000160,first apical branch height measurement in cm|CO_334:0000106,fresh root yield|CO_334:0000013,fresh storage root weight per plot|CO_334:0000012,initial plant vigor assessment 1-5|CO_334:0000220,lodged plants estimation 1-3|CO_334:0000301,marketable root number counting|CO_334:0000169,number of planted stakes per plot counting|CO_334:0000159,plant architecture visual rating 1-5|CO_334:0000099,plant height measurement in cm|CO_334:0000018,plant height with leaf in cm|CO_334:0000123,plant stands harvested counting|CO_334:0000010,root color visual rating 1-3|CO_334:0000221,root constriction visual rating 1-3|CO_334:0000109,root evaluation scaled 1-5|CO_334:0000228,root length evaluation scaled 1-3|CO_334:0000226,root weight in air|CO_334:0000157,root weight in water|CO_334:0000158,sprout count discrete counting|CO_334:0000138,storage root neck length visual rating 1-3|CO_334:0000223,storage root shape visual rating 1-6|CO_334:0000020,thrips severity : visual 1-5|CO_334:0002084,total carotenoid by chart 1-8|CO_334:0000161,notes
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4208071,GM9612A-144,,plot,5914726,202268IDEPR_cere_rep2_GM9612A-144_1474,2,2,1474,15,66,test,,0,39.23293242,165,14.73214286,4.95,3,1,2,4,2,165,60,4,3,1,2,2,2000,254,4,1,3,3,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4208072,GM9612A-145,,plot,5913603,202268IDEPR_cere_rep2_GM9612A-145_954,2,2,954,3,74,test,,0,37.63776611,170,37.61904762,12.64,5,1,13,4,2,170,30,4,3,1,1,3,4000,477,4,1,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4208073,GM9612A-146,,plot,5914541,202268IDEPR_cere_rep2_GM9612A-146_1639,2,2,1639,19,55,test,,0,35.88129294,240,20.98214286,7.05,5,1,10,4,2,240,90,4,3,1,2,2,3600,398,4,1,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4208074,GM9612A-147,,plot,5914000,202268IDEPR_cere_rep2_GM9612A-147_1540,2,2,1540,16,45,test,,0,32.72947987,210,14.13690476,4.75,4,1,7,4,2,210,60,3,3,1,3,3,3100,293,4,2,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4208075,GM9612A-148,,plot,5915179,202268IDEPR_cere_rep2_GM9612A-148_1140,2,2,1140,7,84,test,,1,37.49943274,180,19.94047619,6.7,5,1,7,4,2,230,60,4,3,1,2,3,2800,332,4,3,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4208076,GM9612A-149,,plot,5913606,202268IDEPR_cere_rep2_GM9612A-149_1092,2,2,1092,6,53,test,,4,34.41065626,60,22.76785714,7.65,5,2,9,4,3,220,30,4,3,2,2,3,3500,361,4,1,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4208078,GM9612A-150,,plot,5914143,202268IDEPR_cere_rep2_GM9612A-150_1131,2,2,1131,7,75,test,,0,34.62097532,190,19.04761905,6.4,4,1,6,4,2,190,70,4,3,2,3,2,1900,198,4,3,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4208079,GM9612A-151,,plot,5914905,202268IDEPR_cere_rep2_GM9612A-151_1517,2,2,1517,16,68,test,,2,33.23797468,130,4.464285714,1.5,5,1,0,4,2,200,60,4,3,1,5,3,1400,136,4,2,2,1,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4208077,GM9612A-15,,plot,5914414,202268IDEPR_cere_rep2_GM9612A-15_1502,2,2,1502,16,83,test,,2,34.57946429,70,20.38690476,6.85,4,1,10,4,4,160,20,4,3,1,2,3,2500,260,4,1,3,3,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4208080,GM9612A-152,,plot,5914998,202268IDEPR_cere_rep2_GM9612A-152_1425,2,2,1425,14,72,test,,0,37.37114038,180,22.61904762,7.6,4,1,7,4,2,180,50,4,3,2,2,2,3400,401,4,1,3,3,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4208081,GM9612A-153,,plot,5914941,202268IDEPR_cere_rep2_GM9612A-153_1496,2,2,1496,15,88,test,,4,36.03350607,80,59.52380952,20,5,1,28,4,3,290,40,4,3,1,1,3,3800,423,4,1,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4208082,GM9612A-154,,plot,5915028,202268IDEPR_cere_rep2_GM9612A-154_1254,2,2,1254,10,67,test,,1,37.71795132,30,24.10714286,8.1,3,1,8,4,3,160,20,4,3,1,3,3,2800,335,4,2,3,3,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4208083,GM9612A-155,,plot,5914389,202268IDEPR_cere_rep2_GM9612A-155_1150,2,2,1150,8,83,test,,0,42.94472097,200,38.0952381,12.8,5,1,14,4,2,200,70,4,3,2,1,2,3100,448,4,1,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4208084,GM9612A-156,,plot,5914062,202268IDEPR_cere_rep2_GM9612A-156_1186,2,2,1186,8,47,test,,2,37.50946792,60,36.01190476,12.1,4,1,18,4,3,140,5,4,3,1,1,2,2900,344,4,1,3,1,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4208085,GM9612A-157,,plot,5913626,202268IDEPR_cere_rep2_GM9612A-157_1185,2,2,1185,8,48,test,,0,38.92555205,220,31.54761905,10.6,5,1,7,4,2,220,50,4,3,1,2,3,2900,364,4,2,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4208086,GM9612A-158,,plot,5914431,202268IDEPR_cere_rep2_GM9612A-158_1599,2,2,1599,18,74,test,,3,38.27881172,30,14.58333333,4.9,4,1,5,4,4,90,5,4,3,1,3,2,2100,257,4,2,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4208087,GM9612A-159,,plot,5913673,202268IDEPR_cere_rep2_GM9612A-159_1364,2,2,1364,12,45,test,,4,38.94024554,40,29.46428571,9.9,5,1,6,4,3,185,40,4,3,1,2,2,3400,427,4,1,3,1,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4208091,GM9612A-162,,plot,5914822,202268IDEPR_cere_rep2_GM9612A-162_1218,2,2,1218,9,74,test,,0,36.3828218,150,28.57142857,9.6,4,1,13,4,3,150,40,4,3,1,1,2,3600,407,4,1,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4208092,GM9612A-163,,plot,5914325,202268IDEPR_cere_rep2_GM9612A-163_1311,2,2,1311,11,79,test,,3,34.96223348,30,25.29761905,8.5,5,1,10,4,3,135,20,4,3,1,2,3,3200,339,4,1,3,1,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4208093,GM9612A-164,,plot,5914124,202268IDEPR_cere_rep2_GM9612A-164_1207,2,2,1207,9,63,test,,,,,,,,,,4,,,,,,,,,,,0,,,,," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4208094,GM9612A-165,,plot,5914117,202268IDEPR_cere_rep2_GM9612A-165_1622,2,2,1622,18,51,test,,0,30.80679612,215,12.5,4.2,4,1,1,4,2,215,60,4,3,1,4,3,2700,228,4,1,3,3,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4208095,GM9612A-166,,plot,5915182,202268IDEPR_cere_rep2_GM9612A-166_1627,2,2,1627,18,46,test,,5,35.29578442,40,20.23809524,6.8,4,1,7,4,4,180,20,2,3,1,1,2,4200,452,2,1,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4208096,GM9612A-167,,plot,5913700,202268IDEPR_cere_rep2_GM9612A-167_1087,2,2,1087,6,58,test,,0,37.23527291,190,41.81547619,14.05,4,1,22,4,3,190,20,4,3,1,1,2,3300,387,4,1,3,3,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4208097,GM9612A-168,,plot,5914235,202268IDEPR_cere_rep2_GM9612A-168_968,2,2,968,3,88,test,,0,34.47338052,210,22.02380952,7.4,4,1,7,4,3,210,70,4,3,1,3,3,2600,269,4,3,3,1,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4208098,GM9612A-169,,plot,5914184,202268IDEPR_cere_rep2_GM9612A-169_1081,2,2,1081,6,64,test,,0,33.85028581,130,19.64285714,6.6,4,1,9,4,3,130,30,4,3,1,2,2,3500,351,4,1,2,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4208088,GM9612A-16,,plot,5913539,202268IDEPR_cere_rep2_GM9612A-16_933,2,2,933,3,53,test,,0,36.41898839,190,36.9047619,12.4,5,1,12,4,2,190,40,4,3,1,1,2,3400,385,4,1,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4208100,GM9612A-170,,plot,5914667,202268IDEPR_cere_rep2_GM9612A-170_1367,2,2,1367,13,47,test,,0,35.12458396,220,15.92261905,5.35,5,1,8,4,3,220,80,4,3,1,2,3,3700,395,4,2,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4208099,GM9612A-17,,plot,5914495,202268IDEPR_cere_rep2_GM9612A-17_1149,2,2,1149,8,84,test,,0,39.08472858,150,25.29761905,8.5,4,1,19,4,3,150,50,4,3,1,2,3,3500,442,4,1,3,1,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4208101,GM9612A-171,,plot,5914303,202268IDEPR_cere_rep2_GM9612A-171_879,2,2,879,1,87,test,,0,37.94825022,260,37.79761905,12.7,5,1,16,4,2,260,60,4,3,1,1,3,3900,471,4,1,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4208102,GM9612A-172,,plot,5914030,202268IDEPR_cere_rep2_GM9612A-172_1650,2,2,1650,19,66,test,,0,31.74633943,165,19.79166667,6.65,5,1,4,4,3,165,60,4,3,1,3,2,3300,295,4,1,3,1,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4208103,GM9612A-173,,plot,5914866,202268IDEPR_cere_rep2_GM9612A-173_1135,2,2,1135,7,79,test,,0,34.42190009,180,7.738095238,2.6,4,1,2,4,3,180,70,4,3,1,3,2,2500,258,4,2,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4208104,GM9612A-174,,plot,5913963,202268IDEPR_cere_rep2_GM9612A-174_943,2,2,943,3,63,test,,2,37.56412358,140,29.76190476,10,4,1,8,4,2,230,50,4,3,1,1,2,3600,428,4,1,3,2,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4208105,GM9612A-175,,plot,5915065,202268IDEPR_cere_rep2_GM9612A-175_1528,2,2,1528,16,57,test,,0,30.38825666,250,16.66666667,5.6,5,1,3,4,2,250,100,4,3,1,3,2,3600,296,4,1,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4208106,GM9612A-176,,plot,5914024,202268IDEPR_cere_rep2_GM9612A-176_990,2,2,990,4,67,test,,4,38.3767101,40,21.2797619,7.15,4,1,6,4,4,210,20,4,3,1,2,2,4200,516,4,1,3,1,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4208107,GM9612A-177,,plot,5914555,202268IDEPR_cere_rep2_GM9612A-177_907,2,2,907,2,62,test,,4,39.49287353,50,35.41666667,11.9,5,1,14,4,4,180,10,4,3,1,2,3,4000,513,4,1,3,1,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4208108,GM9612A-178,,plot,5914449,202268IDEPR_cere_rep2_GM9612A-178_1309,2,2,1309,11,77,test,,1,35.19205202,110,25,8.4,5,1,4,4,2,170,40,4,3,1,1,3,3100,332,4,3,3,1,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4208109,GM9612A-179,,plot,5914127,202268IDEPR_cere_rep2_GM9612A-179_1302,2,2,1302,11,70,test,,1,37.86392611,180,16.36904762,5.5,5,1,5,4,2,220,68,4,3,1,3,2,2800,337,4,1,3,1,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4208111,GM9612A-180,,plot,5914565,202268IDEPR_cere_rep2_GM9612A-180_1293,2,2,1293,11,61,test,,0,35.77022472,155,16.96428571,5.7,4,1,5,4,3,155,40,4,3,1,3,2,2700,297,4,1,2,1,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4208112,GM9612A-181,,plot,5914302,202268IDEPR_cere_rep2_GM9612A-181_1053,2,2,1053,5,85,test,,1,35.38122778,30,22.91666667,7.7,4,1,12,4,3,190,20,4,3,1,1,3,4100,443,4,1,3,3,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4208110,GM9612A-18,,plot,5913580,202268IDEPR_cere_rep2_GM9612A-18_1454,2,2,1454,15,46,test,,2,28.12204301,115,9.375,3.15,4,1,0,4,2,225,40,4,3,1,4,3,1400,98,4,2,,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4208113,GM9612A-182,,plot,5914829,202268IDEPR_cere_rep2_GM9612A-182_1409,2,2,1409,14,88,test,,0,36.98942407,180,26.78571429,9,4,1,14,4,2,180,40,4,3,1,2,2,3300,383,4,1,2,3,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4208114,GM9612A-183,,plot,5914380,202268IDEPR_cere_rep2_GM9612A-183_970,2,2,970,4,87,test,,0,38.17016027,190,17.55952381,5.9,3,1,3,4,3,190,50,3,3,1,2,2,2700,329,3,1,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4208115,GM9612A-184,,plot,5914990,202268IDEPR_cere_rep2_GM9612A-184_1606,2,2,1606,18,67,test,,0,35.04664293,240,28.125,9.45,4,1,4,4,2,240,40,3,3,1,3,3,2200,234,3,1,3,3,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4208116,GM9612A-185,,plot,5913989,202268IDEPR_cere_rep2_GM9612A-185_1197,2,2,1197,9,53,test,,3,38.64055118,150,28.57142857,9.6,5,1,6,4,2,310,70,3,3,1,3,3,2900,360,3,2,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4208118,GM9612A-187,,plot,5914361,202268IDEPR_cere_rep2_GM9612A-187_1387,2,2,1387,13,67,test,,0,36.17072072,180,25.5952381,8.6,4,1,7,4,2,180,70,4,3,1,3,3,3500,392,4,2,3,3,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4208119,GM9612A-188,,plot,5914965,202268IDEPR_cere_rep2_GM9612A-188_1147,2,2,1147,8,86,test,,3,39.37680776,40,28.57142857,9.6,5,1,14,4,4,180,30,4,3,1,2,2,3900,498,4,1,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4208120,GM9612A-189,,plot,5914371,202268IDEPR_cere_rep2_GM9612A-189_1010,2,2,1010,4,47,test,,0,36.80372942,170,18.1547619,6.1,4,1,5,4,2,170,20,3,3,1,2,2,3500,403,3,1,3,3,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4208123,GM9612A-191,,plot,5914049,202268IDEPR_cere_rep2_GM9612A-191_1146,2,2,1146,8,87,test,,1,38.51900994,30,24.70238095,8.3,5,1,19,4,2,140,30,4,3,1,1,2,3100,383,4,2,2,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4208121,GM9612A-19,,plot,5914546,202268IDEPR_cere_rep2_GM9612A-19_1396,2,2,1396,13,76,test,,0,38.22218225,175,24.4047619,8.2,4,1,5,4,3,175,40,4,3,1,2,2,3800,464,4,1,2,1,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4208124,GM9612A-192,,plot,5914340,202268IDEPR_cere_rep2_GM9612A-192_1024,2,2,1024,5,56,test,,3,33.28935166,110,11.30952381,3.8,5,1,4,4,3,340,50,4,3,1,3,3,2700,263,4,1,3,1,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4208125,GM9612A-193,,plot,5913832,202268IDEPR_cere_rep2_GM9612A-193_1208,2,2,1208,9,64,test,,4,38.97771667,60,15.77380952,5.3,5,1,4,4,3,240,40,4,3,1,3,3,2600,327,4,1,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4208126,GM9612A-194,,plot,5915133,202268IDEPR_cere_rep2_GM9612A-194_1349,2,2,1349,12,60,test,,4,34.64519911,60,31.10119048,10.45,5,1,9,4,4,210,30,4,3,1,1,3,3000,313,4,1,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",11142,202268IDEPR_cere,202268IDEPR_cere,RCBD,1.2,2.8,,no,no,2022-July-29,2023-April-18,64,"Cerete. Cordoba, Colombia",4208127,GM9612A-195,,plot,5913645,202268IDEPR_cere_rep2_GM9612A-195_1275,2,2,1275,10,46,test,,0,35.14151444,215,27.82738095,9.35,4,1,14,4,3,215,50,4,3,1,3,2,3800,406,4,1,3,1,2," (Operator: lizbethpino, Time: )"
