Date of Download: 2023-06-13_15:13:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Search Parameters: Data Level:all  Trait List:  Trial List:10977  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,branching level counting|CO_334:0000079,dry matter content by specific gravity method|CO_334:0000160,first apical branch height measurement in cm|CO_334:0000106,fresh root yield|CO_334:0000013,fresh storage root weight per plot|CO_334:0000012,initial plant vigor assessment 1-5|CO_334:0000220,lodged plants estimation 1-3|CO_334:0000301,marketable root number counting|CO_334:0000169,number of planted stakes per plot counting|CO_334:0000159,plant architecture visual rating 1-5|CO_334:0000099,plant height measurement in cm|CO_334:0000018,plant height with leaf in cm|CO_334:0000123,plant stands harvested counting|CO_334:0000010,root color visual rating 1-3|CO_334:0000221,root constriction visual rating 1-3|CO_334:0000109,root evaluation scaled 1-5|CO_334:0000228,root length evaluation scaled 1-3|CO_334:0000226,root weight in air|CO_334:0000157,root weight in water|CO_334:0000158,rotted storage root counting|CO_334:0000084,sprout count discrete counting|CO_334:0000138,storage root neck length visual rating 1-3|CO_334:0000223,storage root shape visual rating 1-6|CO_334:0000020,thrips severity : visual 1-5|CO_334:0002084,total carotenoid by chart 1-8|CO_334:0000161,notes
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207957,GM14049B-36,,plot,5329740,202267IDEPR_repe_rep2_GM14049B-36_1045,2,2,1045,5,79,test,,0,36.03948931,210,15.625,6.5,4,1,7,4,,210,50,4,3,1,3,3,3790,422,4,4,1,2,1,3," (Operator: lizbethpino, Time: ), Pudricion (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207958,GM14049B-37,,plot,5330162,202267IDEPR_repe_rep2_GM14049B-37_1022,2,2,1022,5,56,test,,3,36.86034871,120,10.81730769,4.5,3,1,7,4,3,180,40,3,2,1,2,3,4020,464,3,3,1,3,1,4," (Operator: lizbethpino, Time: ), Pudricion (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207959,GM14049B-38,,plot,5329009,202267IDEPR_repe_rep2_GM14049B-38_1121,2,2,1121,7,63,test,,3,37.75463866,120,16.34615385,6.8,3,1,9,4,1,220,30,4,1,1,3,3,3380,405,0,4,1,3,1,3,"Def. Calcio (Operator: lizbethpino, Time: ), Pudricion (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207960,GM14049B-39,,plot,5330237,202267IDEPR_repe_rep2_GM14049B-39_1080,2,2,1080,6,71,test,,0,38.09348055,180,26.92307692,11.2,3,1,26,4,2,180,30,4,1,1,2,3,4330,526,1,4,2,3,2,3," (Operator: lizbethpino, Time: ), Pudricion (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207961,GM14049B-40,,plot,5330220,202267IDEPR_repe_rep2_GM14049B-40_1345,2,2,1345,12,82,test,,0,35.86962733,220,16.82692308,7,4,1,8,4,1,220,30,4,1,1,2,3,3620,400,5,4,1,3,1,3," (Operator: lizbethpino, Time: ), Pudricion (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207962,GM14049B-41,,plot,5330112,202267IDEPR_repe_rep2_GM14049B-41_1298,2,2,1298,11,56,test,,0,39.12636139,160,12.25961538,5.1,3,1,10,4,2,160,40,4,3,1,2,3,3700,468,1,4,1,2,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207963,GM14049B-42,,plot,5330198,202267IDEPR_repe_rep2_GM14049B-42_1309,2,2,1309,11,67,test,,0,38.37538045,260,34.85576923,14.5,5,1,34,4,1,260,40,4,3,1,2,3,4420,543,0,4,1,3,1,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207964,GM14049B-43,,plot,5329658,202267IDEPR_repe_rep2_GM14049B-43_843,2,2,843,1,61,test,,0,33.97983658,280,17.06730769,7.1,4,1,14,4,2,280,40,4,3,1,2,3,4220,426,3,4,1,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207965,GM14049B-44,,plot,5330135,202267IDEPR_repe_rep2_GM14049B-44_1439,2,2,1439,14,80,test,,0,40.42160652,170,15.86538462,6.6,4,1,15,4,2,170,40,3,3,1,2,3,3610,479,2,4,1,3,1,3," (Operator: lizbethpino, Time: ), Pudricion (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207966,GM14049B-45,,plot,5328961,202267IDEPR_repe_rep2_GM14049B-45_1492,2,2,1492,15,66,test,,5,39.82901038,70,34.61538462,14.4,4,1,25,4,4,250,40,4,3,1,1,3,4320,561,1,4,1,2,2,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207967,GM14049B-46,,plot,5330253,202267IDEPR_repe_rep2_GM14049B-46_1405,2,2,1405,13,71,test,,0,31.49080543,120,6.25,2.6,3,1,5,4,5,120,20,4,1,1,3,3,2260,199,0,3,2,3,4,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207968,GM14049B-47,,plot,5328982,202267IDEPR_repe_rep2_GM14049B-47_863,2,2,863,1,81,test,,0,33.49816063,120,11.29807692,4.7,3,1,9,4,3,120,20,4,1,2,3,3,3950,389,0,4,1,3,3,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207969,GM14049B-48,,plot,5329122,202267IDEPR_repe_rep2_GM14049B-48_1266,2,2,1266,10,69,test,,0,33.21884888,90,4.807692308,2,3,1,4,4,5,90,10,2,1,1,3,3,2030,197,0,3,1,3,4,3," (Operator: lizbethpino, Time: ), Plantas Muertas (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207970,GM14049B-49,,plot,5328971,202267IDEPR_repe_rep2_GM14049B-49_1070,2,2,1070,6,81,test,,0,36.4387218,180,8.653846154,3.6,3,1,8,4,2,180,20,3,3,1,3,3,3300,374,4,3,1,3,3,3,"Alta Pudricion (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207971,GM14049B-50,,plot,5328740,202267IDEPR_repe_rep2_GM14049B-50_1095,2,2,1095,6,56,test,,2,24.37240688,120,12.5,5.2,3,,8,4,2,200,30,4,3,1,3,3,3670,180,0,4,1,3,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207972,GM14049B-51,,plot,5330184,202267IDEPR_repe_rep2_GM14049B-51_1415,2,2,1415,13,81,test,,0,34.5665386,180,14.42307692,6,4,1,8,4,3,180,10,3,3,1,2,3,3050,317,5,3,1,2,3,3," (Operator: lizbethpino, Time: ), Pudricion (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207973,GM14049B-52,,plot,5328722,202267IDEPR_repe_rep2_GM14049B-52_920,2,2,920,2,47,test,,0,37.92898273,200,27.64423077,11.5,4,1,16,4,1,200,40,4,3,1,2,3,4740,572,4,4,1,3,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207974,GM14049B-53,,plot,5330120,202267IDEPR_repe_rep2_GM14049B-53_1293,2,2,1293,11,51,test,,3,34.55650054,90,12.01923077,5,4,1,9,4,4,210,30,3,3,1,2,3,3090,321,1,3,1,3,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207975,GM14049B-54,,plot,5329720,202267IDEPR_repe_rep2_GM14049B-54_1145,2,2,1145,7,87,test,,1,40.39323026,80,17.78846154,7.4,3,1,8,4,3,150,30,3,3,1,2,3,3840,509,0,3,1,3,1,3," (Operator: lizbethpino, Time: ), Pudricion (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207976,GM14049B-55,,plot,5329335,202267IDEPR_repe_rep2_GM14049B-55_1625,2,2,1625,18,78,test,,0,35.90855728,200,10.81730769,4.5,4,1,2,4,2,200,30,4,3,1,2,3,3180,352,1,4,1,2,1,1," (Operator: lizbethpino, Time: ), Pudricion (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207977,GM14049B-56,,plot,5329196,202267IDEPR_repe_rep2_GM14049B-56_1447,2,2,1447,14,72,test,,0,30.09245614,110,1.201923077,0.5,3,,1,4,5,110,20,1,1,1,4,2,310,25,0,2,2,3,4,5," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207978,GM14049B-57,,plot,5328906,202267IDEPR_repe_rep2_GM14049B-57_980,2,2,980,4,79,test,,0,37.27651265,160,12.01923077,5,3,1,8,4,2,160,30,3,3,1,2,3,4120,484,4,3,1,3,1,4," (Operator: lizbethpino, Time: ), Pudricion (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207979,GM14049B-58,,plot,5329871,202267IDEPR_repe_rep2_GM14049B-58_1036,2,2,1036,5,70,test,,1,39.32256359,90,16.82692308,7,4,1,11,4,2,160,30,4,1,1,2,3,4010,511,2,4,1,3,1,3," (Operator: lizbethpino, Time: ), Pudricion (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207980,GM14049B-59,,plot,5329118,202267IDEPR_repe_rep2_GM14049B-59_1227,2,2,1227,9,77,test,,0,37.79090909,150,17.78846154,7.4,3,1,20,4,2,150,20,4,1,1,2,3,3800,456,0,4,1,2,1,4," (Operator: lizbethpino, Time: ), Pudricion (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207981,GM14049B-60,,plot,5329816,202267IDEPR_repe_rep2_GM14049B-60_1124,2,2,1124,7,66,test,,0,39.18942892,160,15.38461538,6.4,4,1,9,4,2,160,20,4,3,1,3,3,3770,478,0,4,1,3,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207982,GM14049B-61,,plot,5330107,202267IDEPR_repe_rep2_GM14049B-61_1229,2,2,1229,9,79,test,,0,35.36959826,160,17.78846154,7.4,3,1,8,4,4,160,30,4,3,1,2,2,4130,446,2,4,1,2,3,3," (Operator: lizbethpino, Time: ), Pudricion (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207983,GM14049B-62,,plot,5328802,202267IDEPR_repe_rep2_GM14049B-62_1271,2,2,1271,10,64,test,,0,36.51595107,250,33.17307692,13.8,4,1,30,4,1,250,40,4,1,1,1,3,4520,514,0,4,1,3,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207984,GM14049B-63,,plot,5330001,202267IDEPR_repe_rep2_GM14049B-63_1290,2,2,1290,11,48,test,,0,36.55201624,170,14.42307692,6,4,1,8,4,3,170,30,3,3,1,2,3,4030,459,0,4,1,2,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207985,GM14049B-64,,plot,5330238,202267IDEPR_repe_rep2_GM14049B-64_842,2,2,842,1,60,test,,1,35.3526584,100,5.288461538,2.2,3,1,2,4,3,180,20,3,1,1,3,3,2530,273,4,3,1,3,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207986,GM14049B-65,,plot,5329420,202267IDEPR_repe_rep2_GM14049B-65_1343,2,2,1343,12,84,test,,0,36.23401776,170,6.730769231,2.8,4,1,1,4,2,170,20,3,1,1,3,3,2030,228,1,3,1,3,1,3," (Operator: lizbethpino, Time: ), Pudricion (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207987,GM14049B-66,,plot,5328712,202267IDEPR_repe_rep2_GM14049B-66_895,2,2,895,2,72,test,,1,36.14259484,130,18.99038462,7.9,4,1,7,4,1,210,40,4,1,1,2,3,3710,415,2,4,1,3,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207988,GM14049B-67,,plot,5328694,202267IDEPR_repe_rep2_GM14049B-67_1001,2,2,1001,4,58,test,,0,37.41550071,190,16.34615385,6.8,3,1,11,4,1,190,40,4,2,1,2,3,4020,475,2,4,1,3,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207989,GM14049B-68,,plot,5329387,202267IDEPR_repe_rep2_GM14049B-68_1477,2,2,1477,15,51,test,,4,30.96150748,70,8.173076923,3.4,3,1,6,4,5,150,20,4,1,1,2,3,2850,243,0,4,1,3,4,3," (Operator: lizbethpino, Time: ), Pudricion (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207990,GM14049B-69,,plot,5329744,202267IDEPR_repe_rep2_GM14049B-69_1202,2,2,1202,9,52,test,,0,37.65362595,160,17.78846154,7.4,4,1,14,4,1,160,40,4,2,1,2,3,3570,426,6,4,1,3,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207991,GM14049B-70,,plot,5328713,202267IDEPR_repe_rep2_GM14049B-70_1195,2,2,1195,8,48,test,,3,35.46681119,120,25,10.4,4,1,27,4,2,210,40,4,2,1,1,3,4010,435,0,4,1,3,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207992,GM14049B-71,,plot,5329017,202267IDEPR_repe_rep2_GM14049B-71_1568,2,2,1568,17,50,test,,0,37.4761875,140,12.01923077,5,3,1,8,4,4,140,30,3,3,1,3,3,3630,430,0,3,1,3,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207993,GM14049B-72,,plot,5329721,202267IDEPR_repe_rep2_GM14049B-72_1019,2,2,1019,5,53,test,,0,35.50023197,110,6.730769231,2.8,3,1,0,4,5,110,20,4,2,1,4,3,2660,289,0,4,1,3,4,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207994,GM14049B-73,,plot,5329076,202267IDEPR_repe_rep2_GM14049B-73_1047,2,2,1047,5,81,test,,2,37.50200803,110,10.09615385,4.2,4,1,7,4,3,160,20,3,1,1,2,3,3390,402,0,3,1,3,1,4," (Operator: lizbethpino, Time: ), Pudricion (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207995,GM14049B-74,,plot,5330195,202267IDEPR_repe_rep2_GM14049B-74_1530,2,2,1530,16,81,test,,0,32.48641656,110,13.22115385,5.5,3,1,15,4,5,110,30,4,1,1,2,3,3410,318,5,4,1,3,5,3," (Operator: lizbethpino, Time: ), Pudricion (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207996,GM14049B-75,,plot,5330029,202267IDEPR_repe_rep2_GM14049B-75_1332,2,2,1332,11,90,test,,0,38.36183261,130,12.74038462,5.3,4,1,9,4,3,130,20,4,1,1,3,3,3160,388,2,4,1,3,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207997,GM14049B-76,,plot,5329390,202267IDEPR_repe_rep2_GM14049B-76_1348,2,2,1348,12,79,test,,0,34.74239293,190,14.90384615,6.2,4,1,15,4,2,190,40,3,1,1,2,3,3730,391,1,3,1,3,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207998,GM14049B-77,,plot,5329837,202267IDEPR_repe_rep2_GM14049B-77_1490,2,2,1490,15,64,test,,0,31.5373979,110,4.807692308,2,3,1,6,4,5,110,20,3,1,1,3,3,1880,166,1,3,1,3,4,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4207999,GM14049B-78,,plot,5329296,202267IDEPR_repe_rep2_GM14049B-78_1077,2,2,1077,6,74,test,,0,37.06027278,170,21.63461538,9,3,1,12,4,3,170,40,4,1,1,2,3,3900,454,2,4,2,3,1,3," (Operator: lizbethpino, Time: ), Pudricion (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4208000,GM14049B-79,,plot,5328983,202267IDEPR_repe_rep2_GM14049B-79_1027,2,2,1027,5,61,test,,1,33.18733662,90,18.02884615,7.5,3,1,16,4,4,190,40,3,1,1,2,3,4490,435,0,4,1,3,3,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4208001,GM14049B-80,,plot,5330190,202267IDEPR_repe_rep2_GM14049B-80_1511,2,2,1511,15,85,test,,1,34.89899497,70,2.403846154,1,3,1,1,4,4,150,20,2,3,1,4,2,890,94,3,2,1,3,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4208002,GM14049B-81,,plot,5328720,202267IDEPR_repe_rep2_GM14049B-81_1619,2,2,1619,18,84,test,,1,33.53199005,90,6.490384615,2.7,3,1,1,4,3,135,30,4,1,1,3,2,2230,220,0,4,1,2,1,3,"deficiencia calcio. Pudricion (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4208003,GM14049B-82,,plot,5329112,202267IDEPR_repe_rep2_GM14049B-82_942,2,2,942,3,68,test,,0,39.31399171,170,13.70192308,5.7,3,1,4,4,3,170,40,2,3,1,3,2,3870,493,2,3,1,3,1,2," (Operator: lizbethpino, Time: ), Pudricion (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4208004,GM14049B-83,,plot,5328929,202267IDEPR_repe_rep2_GM14049B-83_1308,2,2,1308,11,66,test,,0,40.2321884,200,13.22115385,5.5,4,1,5,4,2,200,30,4,3,1,2,3,2800,369,0,4,1,3,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4208005,GM14049B-84,,plot,5330197,202267IDEPR_repe_rep2_GM14049B-84_957,2,2,957,3,83,test,,0,38.54585042,230,19.95192308,8.3,4,1,12,4,2,230,40,4,3,1,2,3,4730,585,3,4,1,3,1,2," (Operator: lizbethpino, Time: ), Pudricion (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10977,202267IDEPR_repe,202267IDEPR_repe,RCBD,1.3,3.2,,no,no,2022-July-25,2023-April-17,56,"Repelon. Atlantico, Colombia",4208006,GM14049B-85,,plot,5329724,202267IDEPR_repe_rep2_GM14049B-85_1360,2,2,1360,12,67,test,,2,37.79090909,170,38.94230769,16.2,5,1,30,4,1,210,40,4,1,1,1,3,4950,594,1,4,1,3,1,3,"Deficiencia de Calcio (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )"
